iter	Logloss
1516	0.3347993895
1517	0.3347695236
1518	0.3347332441
1519	0.3347275474
1520	0.334701421
1521	0.3346558105
1522	0.3346122279
1523	0.3345482866
1524	0.3345066827
1525	0.3344829555
1526	0.334445985
1527	0.3344241485
1528	0.3343948024
1529	0.3343687714
1530	0.3343323185
1531	0.3342804985
1532	0.3342705381
1533	0.3342519917
1534	0.3342401018
1535	0.3341971403
1536	0.3341570809
1537	0.3341452123
1538	0.3341266061
1539	0.3340997277
1540	0.3340682511
1541	0.3340632256
1542	0.3340484194
1543	0.3340152346
1544	0.3340090561
1545	0.3339569635
1546	0.3339268677
1547	0.3339117483
1548	0.3338876021
1549	0.3338677163
1550	0.3338351798
1551	0.3338086161
1552	0.3337831873
1553	0.3337533668
1554	0.3337200506
1555	0.3337085686
1556	0.3336900758
1557	0.333659912
1558	0.3336307998
1559	0.3336045109
1560	0.33357893
1561	0.3335370717
1562	0.3335024639
1563	0.3334788323
1564	0.3334464217
1565	0.3334107428
1566	0.3334030725
1567	0.3333808449
1568	0.3333806527
1569	0.333363129
1570	0.3333356345
1571	0.3333142648
1572	0.3332574012
1573	0.3332162261
1574	0.33319208
1575	0.3331691253
1576	0.3331588966
1577	0.3331083197
1578	0.3331000683
1579	0.3330801093
1580	0.3330741329
1581	0.3330438909
1582	0.3330211211
1583	0.3330078209
1584	0.3329997275
1585	0.3329793415
1586	0.3329787077
1587	0.3329493346
1588	0.3329360121
1589	0.3329331645
1590	0.332883343
1591	0.3328609954
1592	0.3328032137
1593	0.3327734937
1594	0.3327296176
1595	0.3327097885
1596	0.3326808287
1597	0.3326615842
1598	0.3326596477
1599	0.3326441969
1600	0.3326424557
1601	0.3326335603
1602	0.332605191
1603	0.3325888075
1604	0.3325741085
1605	0.3325613639
1606	0.3325177168
1607	0.3325155525
1608	0.332490929
1609	0.3324743557
1610	0.3324690224
1611	0.3324524481
1612	0.3324281823
1613	0.3323984046
1614	0.3323702103
1615	0.3323220128
1616	0.3322838412
1617	0.3322522139
1618	0.332235645
1619	0.3322188677
1620	0.3321502025
1621	0.3321068952
1622	0.3320821245
1623	0.3320592145
1624	0.3320345081
1625	0.3319837457
1626	0.3319468259
1627	0.3319082928
1628	0.3318646301
1629	0.3318287478
1630	0.3317992135
1631	0.3317800474
1632	0.3317731264
1633	0.3317326108
1634	0.3317084658
1635	0.3316717769
1636	0.3316559733
1637	0.331617899
1638	0.3316085984
1639	0.3316070583
1640	0.3315703554
1641	0.331517435
1642	0.3315103287
1643	0.3314819782
1644	0.3314524527
1645	0.3314348875
1646	0.3314191921
1647	0.3313853138
1648	0.3313717016
1649	0.3313575262
1650	0.3313422078
1651	0.3313270116
1652	0.3313009069
1653	0.3312712839
1654	0.3312698054
1655	0.3312472898
1656	0.3312209736
1657	0.3312039384
1658	0.3311707443
1659	0.3311703558
1660	0.3311645566
1661	0.3311489256
1662	0.3311374101
1663	0.3310944705
1664	0.3310661314
1665	0.3310429116
1666	0.3310236455
1667	0.3309947167
1668	0.3309779937
1669	0.3309512004
1670	0.3309468805
1671	0.3309367992
1672	0.3309187083
1673	0.3308734665
1674	0.3308585227
1675	0.3308416396
1676	0.3308340735
1677	0.3308248893
1678	0.3308118806
1679	0.3307988906
1680	0.3307621448
1681	0.330721087
1682	0.3307110411
1683	0.3306928641
1684	0.3306875462
1685	0.3306530759
1686	0.3306218893
1687	0.3306140906
1688	0.3305807883
1689	0.3305572211
1690	0.3305419368
1691	0.3305216712
1692	0.3305089179
1693	0.3305084083
1694	0.3304906185
1695	0.3304858547
1696	0.3304672896
1697	0.3304426159
1698	0.3304349337
1699	0.3304027033
1700	0.3303894244
1701	0.3303488528
1702	0.3303232582
1703	0.3302932391
1704	0.3302658941
1705	0.3302394865
1706	0.3301922723
1707	0.3301690104
1708	0.3301265227
1709	0.3301062142
1710	0.3300858807
1711	0.330051605
1712	0.3300258811
1713	0.3300088517
1714	0.3300017001
1715	0.3299692099
1716	0.3299596786
1717	0.3299592031
1718	0.329942336
1719	0.3299208252
1720	0.3298967014
1721	0.329831176
1722	0.329828739
1723	0.3298116591
1724	0.3297774342
1725	0.3297578097
1726	0.3297421496
1727	0.329728805
1728	0.3297220571
1729	0.3297060827
1730	0.3297031852
1731	0.3296843103
1732	0.329654115
1733	0.3296302132
1734	0.3295929136
1735	0.329587104
1736	0.3295708375
1737	0.3295703855
1738	0.3295520293
1739	0.3295386226
1740	0.3295341611
1741	0.3295247879
1742	0.3295142047
1743	0.3295032922
1744	0.3294730166
1745	0.3294678856
1746	0.3294514988
1747	0.3294198915
1748	0.3294178534
1749	0.3294057837
1750	0.3293983071
1751	0.3293871794
1752	0.3293772354
1753	0.3293288145
1754	0.3292782685
1755	0.3292756608
1756	0.3292323748
1757	0.3292271653
1758	0.3291942633
1759	0.3291605668
1760	0.3291600612
1761	0.3291587104
1762	0.3291458343
1763	0.3291424676
1764	0.3291023191
1765	0.3290981224
1766	0.3290747259
1767	0.3290466791
1768	0.329017914
1769	0.328993044
1770	0.3289923977
1771	0.3289451547
1772	0.3289084156
1773	0.3289048836
1774	0.3288907887
1775	0.3288558368
1776	0.3288414427
1777	0.3288165972
1778	0.328802767
1779	0.3288023525
1780	0.3287858366
1781	0.3287585623
1782	0.3287466916
1783	0.3287174119
1784	0.328713461
1785	0.328697051
1786	0.3286851599
1787	0.3286688814
1788	0.3286478859
1789	0.3286254923
1790	0.3285790763
1791	0.3285520978
1792	0.328536605
1793	0.3285048658
1794	0.3284951613
1795	0.3284569984
1796	0.3284398648
1797	0.3284218776
1798	0.3283760467
1799	0.3283644169
1800	0.3283469338
1801	0.3283191198
1802	0.3283015015
1803	0.3282875805
1804	0.3282689594
1805	0.3282651623
1806	0.3282448439
1807	0.3282408816
1808	0.3282314766
1809	0.3282222731
1810	0.3282204183
1811	0.3282086337
1812	0.3282045385
1813	0.3281843384
1814	0.3281803166
1815	0.3281692012
1816	0.3281520858
1817	0.3281301824
1818	0.3281224459
1819	0.3281097692
1820	0.3280780266
1821	0.328066377
1822	0.328051592
1823	0.3280351572
1824	0.3280287372
1825	0.3280136933
1826	0.3280062788
1827	0.3279909809
1828	0.3279712737
1829	0.3279473578
1830	0.3279337299
1831	0.3279067509
1832	0.3278996388
1833	0.3278956318
1834	0.3278789465
1835	0.3278676845
1836	0.3278661041
1837	0.3278610253
1838	0.3278345265
1839	0.3278263934
1840	0.3278018438
1841	0.3277879601
1842	0.3277724255
1843	0.3277540838
1844	0.3277530632
1845	0.3277481699
1846	0.327727197
1847	0.3277097587
1848	0.3277056642
1849	0.3276739051
1850	0.327666488
1851	0.3276573142
1852	0.3276434786
1853	0.3276183417
1854	0.3276110204
1855	0.3275977411
1856	0.32758708
1857	0.3275782819
1858	0.3275605518
1859	0.327548325
1860	0.327539061
1861	0.3275217998
1862	0.3275110013
1863	0.3274931036
1864	0.3274833267
1865	0.327466302
1866	0.3274642498
1867	0.3274538435
1868	0.3274440413
1869	0.3274264591
1870	0.3274044596
1871	0.3273823739
1872	0.3273595454
1873	0.3273445635
1874	0.3273088119
1875	0.3273068139
1876	0.327277129
1877	0.3272688056
1878	0.3272595462
1879	0.3272310761
1880	0.3272297621
1881	0.3272255553
1882	0.3272231846
1883	0.3271810442
1884	0.3271775492
1885	0.3271603182
1886	0.3271454466
1887	0.3271119311
1888	0.3270993507
1889	0.3270902857
1890	0.3270762493
1891	0.3270664367
1892	0.3270567253
1893	0.3270417739
1894	0.3270270266
1895	0.3270053626
1896	0.3270043335
1897	0.3269873558
1898	0.3269644587
1899	0.3269511058
1900	0.3269472895
1901	0.3269396297
1902	0.3269252048
1903	0.3268814238
1904	0.3268693217
1905	0.3268656759
1906	0.3268372495
1907	0.3268178859
1908	0.3268051483
1909	0.3267696585
1910	0.3267609933
1911	0.3267484381
1912	0.3267317745
1913	0.3267230439
1914	0.3267049039
1915	0.3266888008
1916	0.3266768816
1917	0.3266495688
1918	0.3266429042
1919	0.3266209311
1920	0.3266166016
1921	0.3265985704
1922	0.326583233
1923	0.3265415929
1924	0.3265317545
1925	0.326529493
1926	0.3265133437
1927	0.3265051579
1928	0.326487275
1929	0.3264687679
1930	0.3264454214
1931	0.3264298543
1932	0.3264184855
1933	0.3264115072
1934	0.3264105908
1935	0.32640157
1936	0.3263939047
1937	0.3263807001
1938	0.3263583748
1939	0.3263529002
1940	0.3263367444
1941	0.3263245643
1942	0.3263068549
1943	0.326295178
1944	0.3262921331
1945	0.3262764541
1946	0.3262558294
1947	0.3262399513
1948	0.3262247003
1949	0.3262161817
1950	0.3261904754
1951	0.3261793342
1952	0.3261637107
1953	0.3261399007
1954	0.3261331735
1955	0.3261224823
1956	0.3261073126
1957	0.3261002423
1958	0.3260848548
1959	0.3260748358
1960	0.3260540589
1961	0.3260460954
1962	0.3260193239
1963	0.3260024696
1964	0.3259956581
1965	0.3259702125
1966	0.3259606203
1967	0.3259487837
1968	0.3259372359
1969	0.3258767855
1970	0.3258749254
1971	0.3258723935
1972	0.3258547247
1973	0.3258327701
1974	0.3258273522
1975	0.3257905783
1976	0.3257707144
1977	0.3257557046
1978	0.3257458871
1979	0.3257402482
1980	0.3257400973
1981	0.3257319486
1982	0.3257147466
1983	0.3257077608
1984	0.3257051399
1985	0.3256809163
1986	0.32565964
1987	0.3256410718
1988	0.3256392669
1989	0.3256195823
1990	0.3256068116
1991	0.3255960677
1992	0.3255931064
1993	0.3255757438
1994	0.3255631639
1995	0.3255484222
1996	0.3255331474
1997	0.3255266645
1998	0.3255011477
1999	0.3254938703
2000	0.3254791297
2001	0.3254682305
2002	0.3254617441
2003	0.3254347443
2004	0.325433909
2005	0.325433176
2006	0.3254267952
2007	0.3254178257
2008	0.3254129557
2009	0.3253922167
2010	0.3253807606
2011	0.3253781629
2012	0.325362642
2013	0.3253411608
2014	0.3253383658
2015	0.325320854
2016	0.325310754
2017	0.3253049959
2018	0.3252999922
2019	0.3252838558
2020	0.3252720425
2021	0.3252498656
2022	0.3252412973
2023	0.3252314699
2024	0.3252085435
2025	0.3251993059
2026	0.3251841147
2027	0.3251634845
2028	0.3251572347
2029	0.3251528109
2030	0.3251414922
2031	0.3251344404
2032	0.3251177444
2033	0.3251152291
2034	0.3251128311
2035	0.3251080143
2036	0.3251058007
2037	0.3251002975
2038	0.3250923227
2039	0.3250674613
2040	0.3250532049
2041	0.3250426847
2042	0.3250328127
2043	0.3250251166
2044	0.3250083166
2045	0.3249953522
2046	0.324983799
2047	0.3249762324
2048	0.3249572656
2049	0.324948939
2050	0.3249377359
2051	0.3249218682
2052	0.3249108051
2053	0.3249061078
2054	0.3248977837
2055	0.3248919617
2056	0.324863155
2057	0.3248521838
2058	0.3248490328
2059	0.3248366695
2060	0.3248262268
2061	0.3248003644
2062	0.3247950057
2063	0.3247923256
2064	0.3247772318
2065	0.324763186
2066	0.3247418791
2067	0.3247208688
2068	0.3247016469
2069	0.3246488208
2070	0.3246348045
2071	0.3246142917
2072	0.3246067915
2073	0.3245873712
2074	0.3245834652
2075	0.3245828393
2076	0.3245507131
2077	0.3245253021
2078	0.324524662
2079	0.3245155884
2080	0.3244903683
2081	0.3244777637
2082	0.3244665498
2083	0.3244655531
2084	0.3244549434
2085	0.3244470681
2086	0.3244245026
2087	0.3244110801
2088	0.3244037797
2089	0.3244030526
2090	0.3243867321
2091	0.3243730371
2092	0.324357363
2093	0.3243324435
2094	0.3243219652
2095	0.3243087853
2096	0.3243082455
2097	0.3242936113
2098	0.3242886912
2099	0.3242879573
2100	0.3242844245
2101	0.3242650476
2102	0.3242590322
2103	0.3242349252
2104	0.3242337298
2105	0.3242186205
2106	0.3242108939
2107	0.3241531301
2108	0.3241426036
2109	0.3241296083
2110	0.3241095793
2111	0.3240976012
2112	0.3240873867
2113	0.3240728754
2114	0.3240482676
2115	0.3240256314
2116	0.324023382
2117	0.3240175082
2118	0.3240113442
2119	0.3240056721
2120	0.324003661
2121	0.3239859841
2122	0.3239563388
2123	0.3239383046
2124	0.3239245279
2125	0.3239138974
2126	0.3239114179
2127	0.3239092671
2128	0.3239031013
2129	0.3238825247
2130	0.3238638529
2131	0.3238531199
2132	0.3238449258
2133	0.3238217597
2134	0.3238045768
2135	0.3237988119
2136	0.3237931186
2137	0.3237818453
2138	0.3237686719
2139	0.3237535665
2140	0.3237514848
2141	0.3237306653
2142	0.3237228414
2143	0.3237211124
2144	0.3237154085
2145	0.3236975334
2146	0.3236940013
2147	0.3236739866
2148	0.3236632579
2149	0.3236550685
2150	0.3236498131
2151	0.3236349226
2152	0.3235996824
2153	0.3235927407
2154	0.3235733657
2155	0.3235666875
2156	0.3235629354
2157	0.3235536352
2158	0.3235451642
2159	0.3235340113
2160	0.3235201004
2161	0.3235183165
2162	0.3235053043
2163	0.3234967221
2164	0.3234799842
2165	0.3234511957
2166	0.3234450573
2167	0.3234385157
2168	0.32341887
2169	0.3233951774
2170	0.3233807726
2171	0.3233709521
2172	0.3233640952
2173	0.3233582037
2174	0.3233483584
2175	0.32333967
2176	0.3233377655
2177	0.3233003108
2178	0.3232897084
2179	0.3232851098
2180	0.3232723899
2181	0.3232641776
2182	0.3232636189
2183	0.3232432711
2184	0.323241294
2185	0.3232372562
2186	0.3232356433
2187	0.323223025
2188	0.3232132853
2189	0.323194299
2190	0.3231800376
2191	0.3231612853
2192	0.3231545973
2193	0.3231540049
2194	0.3231489174
2195	0.3231333786
2196	0.3231282276
2197	0.3231095053
2198	0.3230769274
2199	0.3230703708
2200	0.3230349662
2201	0.3230132209
2202	0.3230069033
2203	0.3229804017
2204	0.3229777597
2205	0.3229772333
2206	0.3229396804
2207	0.322934221
2208	0.3229297551
2209	0.3229066508
2210	0.3228974061
2211	0.3228896795
2212	0.3228703263
2213	0.3228526941
2214	0.3228402089
2215	0.32283985
2216	0.322834531
2217	0.3228158711
2218	0.3227986335
2219	0.3227719026
2220	0.3227495802
2221	0.3227335192
2222	0.3227326986
2223	0.3227204002
2224	0.3227128506
2225	0.3226995217
2226	0.322687321
2227	0.3226866124
2228	0.3226686863
2229	0.3226630883
2230	0.322657113
2231	0.3226421648
2232	0.3226170896
2233	0.3226029102
2234	0.3225901892
2235	0.3225856246
2236	0.3225631005
2237	0.3225556094
2238	0.3225467442
2239	0.3225390267
2240	0.3225193714
2241	0.3225132529
2242	0.3224991416
2243	0.3224870934
2244	0.3224867056
2245	0.3224849057
2246	0.3224788455
2247	0.3224715763
2248	0.322442898
2249	0.3224295975
2250	0.3224169405
2251	0.3224111237
2252	0.3223999189
2253	0.3223798145
2254	0.3223709337
2255	0.3223653357
2256	0.3223563329
2257	0.3223346668
2258	0.3223134722
2259	0.3223055619
2260	0.3223005381
2261	0.3222751757
2262	0.3222574328
2263	0.3222510362
2264	0.3222421499
2265	0.3222210815
2266	0.3222151782
2267	0.3221928589
2268	0.3221873375
2269	0.3221802909
2270	0.3221716348
2271	0.3221508097
2272	0.322139203
2273	0.3221386901
2274	0.3221098385
2275	0.322104942
2276	0.3220998635
2277	0.3220992581
2278	0.3220936788
2279	0.322074121
2280	0.3220662241
2281	0.3220499064
2282	0.3220255456
2283	0.3220123909
2284	0.3219896471
2285	0.321973605
2286	0.3219586403
2287	0.3219553527
2288	0.3219382705
2289	0.3219375092
2290	0.3219195057
2291	0.3219017544
2292	0.3219013629
2293	0.3218800769
2294	0.3218628753
2295	0.3218557781
2296	0.3218394418
2297	0.3218224622
2298	0.3218218929
2299	0.3218132222
2300	0.3218019899
2301	0.3217932926
2302	0.3217714074
2303	0.3217577961
2304	0.3217368872
2305	0.3217330226
2306	0.3217124325
2307	0.3217049836
2308	0.3216987072
2309	0.3216926261
2310	0.321674974
2311	0.3216734948
2312	0.3216720297
2313	0.3216629768
2314	0.3216429602
2315	0.3216241043
2316	0.3216054785
2317	0.3216051821
2318	0.321588357
2319	0.3215717307
2320	0.3215517767
2321	0.3215455509
2322	0.3215266685
2323	0.3215219131
2324	0.3215126577
2325	0.3214959284
2326	0.3214914048
2327	0.3214852491
2328	0.3214789724
2329	0.3214668647
2330	0.3214581562
2331	0.3214419126
2332	0.3214264757
2333	0.3214144626
2334	0.3214001581
2335	0.3213935761
2336	0.3213889018
2337	0.3213847207
2338	0.3213828369
2339	0.3213671716
2340	0.3213611431
2341	0.3213559205
2342	0.3213398276
2343	0.3213221072
2344	0.3213072509
2345	0.321275284
2346	0.3212747628
2347	0.3212608977
2348	0.3212400279
2349	0.3212221124
2350	0.3212057808
2351	0.3211761044
2352	0.3211714973
2353	0.3211579082
2354	0.3211475099
2355	0.3211436371
2356	0.3211227213
2357	0.3211120959
2358	0.3211075516
2359	0.3210956048
2360	0.3210895507
2361	0.3210816211
2362	0.3210734
2363	0.3210685339
2364	0.3210467971
2365	0.3210375749
2366	0.3210316436
2367	0.3210106199
2368	0.3210060568
2369	0.3210015678
2370	0.3209939066
2371	0.3209872471
2372	0.3209726221
2373	0.32095978
2374	0.3209559176
2375	0.320955653
2376	0.3209490901
2377	0.3209353746
2378	0.3208854248
2379	0.320881735
2380	0.3208791293
2381	0.320861346
2382	0.3208539187
2383	0.3208536028
2384	0.3208491983
2385	0.3208326633
2386	0.3208289333
2387	0.3208160467
2388	0.3208058076
2389	0.3208014932
2390	0.3207888694
2391	0.3207781261
2392	0.3207751175
2393	0.3207685204
2394	0.3207644025
2395	0.320749607
2396	0.3207418015
2397	0.320716167
2398	0.320695581
2399	0.3206880905
2400	0.3206878611
2401	0.3206735653
2402	0.3206580142
2403	0.3206547846
2404	0.3206203848
2405	0.3206097748
2406	0.3206035114
2407	0.3205945693
2408	0.3205821288
2409	0.3205716072
2410	0.320560105
2411	0.3205297918
2412	0.3205039002
2413	0.3204972506
2414	0.3204673131
2415	0.3204556404
2416	0.32043418
2417	0.3204275336
2418	0.3203848949
2419	0.3203714129
2420	0.3203513032
2421	0.3203345294
2422	0.3203290616
2423	0.320314082
2424	0.320305574
2425	0.3202962801
2426	0.3202781867
2427	0.320277866
2428	0.3202721541
2429	0.3202679014
2430	0.3202469505
2431	0.3202373446
2432	0.3202244014
2433	0.3202144057
2434	0.32019888
2435	0.32018555
2436	0.3201665468
2437	0.3201601589
2438	0.3201585508
2439	0.3201573105
2440	0.3201470324
2441	0.3201339436
2442	0.3201297935
2443	0.3201243204
2444	0.3201164348
2445	0.3201095007
2446	0.3200924194
2447	0.3200838334
2448	0.3200784122
2449	0.320068841
2450	0.3200445893
2451	0.3200395969
2452	0.3200338015
2453	0.3200186536
2454	0.3200096476
2455	0.3199988372
2456	0.3199785137
2457	0.3199578736
2458	0.3199373641
2459	0.3199332085
2460	0.3199232643
2461	0.3199185894
2462	0.3199081166
2463	0.3199029697
2464	0.3198933222
2465	0.3198661169
2466	0.3198523101
2467	0.3198451084
2468	0.3198421093
2469	0.3198203921
2470	0.3198164616
2471	0.3197881907
2472	0.3197727865
2473	0.3197605567
2474	0.3197462935
2475	0.3197462177
2476	0.3197428983
2477	0.3197389519
2478	0.3197319338
2479	0.3197071741
2480	0.3196745343
2481	0.3196615744
2482	0.319645187
2483	0.3196347736
2484	0.3196267798
2485	0.3196173898
2486	0.3196051042
2487	0.3195992206
2488	0.3195898046
2489	0.3195834864
2490	0.3195809677
2491	0.3195441634
2492	0.3195294901
2493	0.3195125849
2494	0.3194946046
2495	0.3194941448
2496	0.319489348
2497	0.319486965
2498	0.319470927
2499	0.3194676531
2500	0.3194638013
2501	0.3194470676
2502	0.3194468428
2503	0.3194347115
2504	0.319422734
2505	0.3194165781
2506	0.3194111542
2507	0.3194009822
2508	0.3193931408
2509	0.3193862578
2510	0.3193855278
2511	0.319382759
2512	0.319377801
2513	0.3193723261
2514	0.3193516157
2515	0.3193366257
2516	0.3193198144
2517	0.3193057569
2518	0.3192776484
2519	0.3192547611
2520	0.3192521463
2521	0.3192303019
2522	0.3192151651
2523	0.3191879921
2524	0.3191599346
2525	0.3191481615
2526	0.3191249441
2527	0.319118317
2528	0.3191179181
2529	0.319103911
2530	0.3190883663
2531	0.3190766651
2532	0.3190715445
2533	0.3190659219
2534	0.3190584503
2535	0.3190538242
2536	0.3190429419
2537	0.3190426104
2538	0.3190253608
2539	0.3190097291
2540	0.3189870698
2541	0.3189794104
2542	0.3189638907
2543	0.3189587696
2544	0.3189539457
2545	0.3189536652
2546	0.318940342
2547	0.3189367813
2548	0.3189214218
2549	0.3189117472
2550	0.3189009392
2551	0.3188734341
2552	0.3188631661
2553	0.3188469586
2554	0.3188286674
2555	0.3188102288
2556	0.3188098423
2557	0.3187956155
2558	0.3187894221
2559	0.3187774235
2560	0.318755219
2561	0.318727149
2562	0.3187236361
2563	0.3186925567
2564	0.318685967
2565	0.3186814336
2566	0.3186688122
2567	0.3186530549
2568	0.318647786
2569	0.3186402354
2570	0.3186388868
2571	0.318624683
2572	0.3186150917
2573	0.3186108724
2574	0.3186075247
2575	0.3186011166
2576	0.3185916326
2577	0.3185912404
2578	0.3185629493
2579	0.3185531336
2580	0.3185381964
2581	0.3185241076
2582	0.3185048942
2583	0.3184941327
2584	0.318491087
2585	0.3184852668
2586	0.3184832024
2587	0.3184777376
2588	0.3184642141
2589	0.3184507151
2590	0.3184446232
2591	0.318430722
2592	0.3184273599
2593	0.3184095296
2594	0.3184038493
2595	0.3183908159
2596	0.318375167
2597	0.3183623821
2598	0.3183568868
2599	0.3183505107
2600	0.3183412948
2601	0.3183271251
2602	0.3183157081
2603	0.318308303
2604	0.3182808432
2605	0.3182597028
2606	0.3182593592
2607	0.318254409
2608	0.3182405782
2609	0.31822743
2610	0.318218826
2611	0.3182116758
2612	0.318208663
2613	0.3182060645
2614	0.3182014356
2615	0.3181966151
2616	0.3181751734
2617	0.3181665129
2618	0.3181603984
2619	0.3181522391
2620	0.318147269
2621	0.3181396353
2622	0.3181394956
2623	0.3181311909
2624	0.3181010312
2625	0.318100688
2626	0.3180821576
2627	0.3180741677
2628	0.3180682662
2629	0.3180534467
2630	0.318042139
2631	0.3180218085
2632	0.3180201637
2633	0.3180091726
2634	0.3179948563
2635	0.3179810032
2636	0.3179672162
2637	0.3179645033
2638	0.317949774
2639	0.3179217172
2640	0.3179191369
2641	0.3179130045
2642	0.3179082264
2643	0.3179009172
2644	0.3178981499
2645	0.3178978101
2646	0.3178764608
2647	0.3178670967
2648	0.3178580691
2649	0.3178543757
2650	0.3178436413
2651	0.3178423618
2652	0.3178327381
2653	0.3178217884
2654	0.3178170064
2655	0.317796112
2656	0.3177841778
2657	0.3177695284
2658	0.3177445835
2659	0.3177374167
2660	0.3177239337
2661	0.3177005128
2662	0.3176891358
2663	0.3176655193
2664	0.3176589017
2665	0.3176466402
2666	0.3176394112
2667	0.3176365537
2668	0.3176118952
2669	0.3176115646
2670	0.3176108324
2671	0.3175946407
2672	0.3175913225
2673	0.3175849224
2674	0.3175729073
2675	0.3175625228
2676	0.3175586246
2677	0.3175435953
2678	0.3175399896
2679	0.3175367882
2680	0.3175285765
2681	0.3175210361
2682	0.3175062321
2683	0.3174956484
2684	0.3174815992
2685	0.3174717216
2686	0.3174482151
2687	0.3174356969
2688	0.3174254699
2689	0.317405419
2690	0.3173967912
2691	0.31737911
2692	0.3173747027
2693	0.3173513616
2694	0.3173039056
2695	0.3173012447
2696	0.3172873902
2697	0.3172782636
2698	0.3172642667
2699	0.317251825
2700	0.3172352194
2701	0.3172287386
2702	0.3172136633
2703	0.3172085284
2704	0.3172032467
2705	0.317193382
2706	0.3171931821
2707	0.3171809528
2708	0.3171653242
2709	0.317158335
2710	0.3171552463
2711	0.3171548612
2712	0.3171448557
2713	0.3171418382
2714	0.3171385314
2715	0.3171331909
2716	0.3171320537
2717	0.3171236535
2718	0.3171110594
2719	0.3171014191
2720	0.3170904298
2721	0.317076822
2722	0.3170624093
2723	0.3170578535
2724	0.3170548377
2725	0.3170494479
2726	0.3170338689
2727	0.317019357
2728	0.3170156426
2729	0.3170086356
2730	0.3170013758
2731	0.3169778053
2732	0.3169724577
2733	0.3169649933
2734	0.3169523678
2735	0.3169291005
2736	0.3169128557
2737	0.316906032
2738	0.3168957744
2739	0.3168930047
2740	0.3168906843
2741	0.3168855814
2742	0.316859839
2743	0.316850575
2744	0.3168428101
2745	0.3168387831
2746	0.3168040341
2747	0.3167880861
2748	0.3167748143
2749	0.3167695912
2750	0.3167596621
2751	0.3167510944
2752	0.3167369168
2753	0.3167344745
2754	0.3167288746
2755	0.3167177399
2756	0.3167055247
2757	0.3166914663
2758	0.3166719354
2759	0.31665435
2760	0.316636725
2761	0.3166116526
2762	0.316605481
2763	0.3165999753
2764	0.3165777246
2765	0.3165526646
2766	0.3165329356
2767	0.3165199855
2768	0.3165146967
2769	0.3164895364
2770	0.3164840937
2771	0.3164739956
2772	0.3164678401
2773	0.3164610072
2774	0.3164606496
2775	0.3164466969
2776	0.3164446372
2777	0.3164421898
2778	0.3164319964
2779	0.3164200931
2780	0.3164158338
2781	0.3164073523
2782	0.3163960035
2783	0.3163913544
2784	0.3163808736
2785	0.3163678333
2786	0.3163630375
2787	0.3163588192
2788	0.3163469064
2789	0.3163379791
2790	0.3163352208
2791	0.3163311358
2792	0.3163273041
2793	0.3163179011
2794	0.316304333
2795	0.3163014135
2796	0.3163013416
2797	0.3162925093
2798	0.3162799421
2799	0.3162740453
